source_doc,gloss_zh,chinese,mongolian,n_chars,n_syl
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,人烟自的連,斡兒合巴里顏,orγa-bar-jan,6,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,引闘裏,莎斡兒圖兒,soγ̇or-tur,5,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,地名,巴兒忽眞,Barγužin,4,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,入,斡欒,oron,2,2
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,入着,歹亦眞,daižin,3,2
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,動了也者,歌多勒主爲者,ködölžüġüi-že,6,5
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,人名,可克薛兀撒剌合,Kögseġü-Sebraγ-a,7,6
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,人烟自的,斡兒合班,orγa-ban,4,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,傑,曲魯兀,külüġü-,3,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,自的行,的顏,d-jen,2,1
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,來,亦列,ire,2,2
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,勇士,把阿禿兒,baγ̇atur,4,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,傑,曲魯兀的耶里顏,külüġüd-jer-jen,7,5
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,傑的,曲魯兀敦,külüġüd-ün,4,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,與呵,斡古額速,ögüġesü,4,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,子自的,可兀訥延,'Köġün-ü-ġen,4,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,敎來着,亦周,irežü,2,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,怪責裏,叱馬兒圖兒,čimar-tur,5,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,怪責了,叱馬惕罷,čimadba,4,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,怪責,叱馬侖,Čimarun,3,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,道理行,約孫突兒,josun-dur,4,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,人名,忽巴里忽里,Qubari-Quri,5,5
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,人名,亦都兒堅,Idürgen,4,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,第二行,那闊只冝,nögöži-ji,4,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,言語裏,兀格思突兒,üges-tür,5,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,,唉莎亦魯黑,Ai! Soiluγ,5,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,分離的麽,合合察忽由,qaγačaqu-ju,5,5
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,道理行,脫劣迭徹,töre-dēče,4,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,分離有,希離者古由,Hirižekü-jü,5,5
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,勾當行,委亦列迭徹,üile-dēče,5,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,分離了,希離徹罷,hiričebe,4,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,想呵,薛乞額速,sedkiġesü,4,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,血自的,赤速班,čisu-ban,3,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,被出者我,合兒合黑荅速,γarγaγdasu,6,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,說誓着,安荅合周,andaγažü,4,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,小指自的,失吉忽魯兀訥安,sigi-quruγ̇un-u-γ̇an,7,7
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,指彈,脫里,toli,2,2
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,剜箭扣,斡弩赤,onuči,3,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,刀敎,乞禿孩巴兒,kituγai-bar,5,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,樺皮小桶裏,荅黑台突兒,daγtai-dur,5,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,子行,可兀捏,köġün-e,3,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,與,斡克,ög,2,1
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,父行,額赤格迭徹,ečige-dēče,5,5
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,見,兀瞻,üžen,2,2
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,先,兀里荅,Urida,3,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,起身的,孛速黑三,bosγsan,4,2
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,飮,兀兀忽,uγ̇uqu,3,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,我行,納荅,Na-da,2,2
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,被飮的,兀黑荅侖,uγdarun,4,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,妒了也者,奈亦荅罷者,naidaba-že,5,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,飮了着,把剌惕渾,baradqun,4,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,幾多,客堆者,kedüi-že,3,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,弃着,帖卜赤周,tebčižü,4,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,對面,亦列兀兀,ileġü-ü,4,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,要弃,格速,gesü,2,2
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,說來麽,客額列埃,keġeleġei,4,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,對付着,主合主兀,žüqažü-u,4,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,人名,忽察里,Qučar-i,3,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,做,孛勒,bol,2,1
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,肻做了也者,孛勒罷者,bolba-že,4,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,人名行,阿勒塔泥,Altan-i,4,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,人名,忽禿剌,Qutula,3,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,皇帝但,罕魯,Qān-lu,2,2
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,管,篾顚,meden,2,2
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,往來的,阿黑撒,aγsa-,3,2
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,依着,阿兒,γ̇ar,2,1
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,上,迭額,Deġe-,2,2
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,處,列額徹,re-eče,3,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,人名,台出,Taiču,2,2
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,皇帝每,合惕,qād,2,1
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,做您,孛魯惕渾,boludqun,4,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,不能了也者,牙荅罷者,jadaba-že,4,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,做每,孛魯惕坤,boludqun,4,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,不能着,牙荅周,jadažü,3,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,行了也者,迓步罷者,jabuba-že,4,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,做來的,孛魯黑三,boluγsan,4,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,敵,歹因,dain-,2,1
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,敎奔呵,兀勒合黑荅阿速,qaγ̇ulγaγdaγ̇asu,7,6
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,被護助呵,亦協額克迭額速,igeġegdeġesü,7,6
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,人行,溫泥,küġün-i,2,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,據時,倒兀里灰突兒,daγ̇uliqui-dur,6,5
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,婦人行,額篾冝,eme-ji,3,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,騸馬,阿黑,aγta,2,2
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,與,斡古埃,ögüġei,3,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,有來也者,不列額者,büleġe-že,4,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,野,斡剌阿,Oraγ̇a,3,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,敎出圍呵,兀禿剌兀勒荅阿速,uturaγ̇uldaγ̇asu,8,7
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,崖的,合荅因,qada-jin,3,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,前腳,合,γar,1,1
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,山崖的,崑訥,Gun-u,2,2
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,獸,戈劣額速,göreġešü,4,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,好生,撒亦途兒,saitur,4,2
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,做伴着,那可扯周,nököčežü,4,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,與您,斡古惕坤,ögüdkün,4,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,好厭舊,委亦當合,uidaṅγa,4,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,恐說被,客額克迭兀者,keġegdeġüžei,6,5
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,官名的,察兀惕忽里因,Čaγ̇ud-quri-jin,6,5
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,被說您,客額兀魯惕坤,keġeġülüdkün,6,5
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,河的,沐洌敦,müred-ün,3,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,源頭,帖里溫,teriġün,3,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,敎下營,保兀魯惕渾,baγ̇uludqun,5,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,弟行,迭兀迭,deġü-de,3,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,人名,禿木必乃,Tumbinai,4,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,人名,察剌孩領忽,Čaraγal-Liṅγu,5,5
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,人名,斡黑荅,Oγda,3,2
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,奴婢行,孛斡里阿兒,boγ̇ol-γ̇ar,5,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,擄着,必剌周,bilažu,3,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,來了也者,亦列罷者,irebe-že,4,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,奴婢的,孛斡侖,boγ̇ol-un,3,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,子名,速別該,Sübegei,3,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,人名,闊闔出乞兒撒安,Kököčü-Kirsaγ̇an,7,6
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,人名的,闊闊出乞兒撒阿訥,Kököčü-Kirsaγ̇an-u,8,7
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,人名,也該晃塔合兒,Jegei-Quṅtaγar,6,5
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,人名的,也該晃塔合侖,Jegei-Quṅtaγar-un,6,6
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,百姓,兀魯速惕,ulus-ud,4,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,諂佞,主速里敦,žüšüridün,4,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,敎管,篾迭兀勒坤,medeġülkün,5,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,高祖的,孛兒孩因,borγai-jin,4,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,門限的,孛莎合因,bosoγa-jin,4,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,曾祖的,額鄰出昆,elinčüġ-ün,4,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,門的,額開迭訥,eġüden-ü,4,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,去的行,亦列古冝,ilekü-ji,4,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,衣服有的,迭格勒禿,Deġeltü,4,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,生了的,朶劣克先,töregsen,4,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,赤裸,你出,Ničügün,2,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,一般,撒察兀,sačaγ̇u,3,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,入行,斡羅黑荅灰牙察,oroγdaqui-jača,7,6
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,疾惡着,乃荅周,naidažu,3,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,趕了也者,忽勒迭罷者,hüldebe-že,5,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,敎生受,勺孛安,žoboγ̇an,3,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,晩,兀迭,üde,2,2
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,早行,馬納合里,manaγar-i,4,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,消解着,薛兒古額周,sergüġežü,5,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,舊的,兀耶訥,Üjen-ü,3,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,心自的行,薛惕乞里顏,sedkil-jen,5,3
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,放,塔勒賓,talbin,3,2
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,父行,額赤格冝,ečige-ji,4,4
c18_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_2.xhtml,命有的,阿米,amitu,2,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,做,孛勒速,bolsu,3,2
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,生受着,勺孛阿周,žoboγ̇ažu,4,4
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,敎分了,阿勒合撒兀勒,alγasaγ̇ul,6,4
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,我行,納都兒,na-dur,3,2
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,敎來,亦列,ile,2,2
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,來時,亦列侖,Irerün,3,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,人名,脫朶延,Tödöġen,3,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,伴當行,那可的,nököd-i,3,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,我行,納都兒,Na-dur,3,2
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,人名,合赤溫,Qačiγ̇un,3,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,兩箇,豁牙里牙兒,qojar-jar,5,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,聲話,擣兀,daγ̇u,2,2
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,敎把着,把里兀勒周,bariγ̇ulužu,5,5
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,幾時,客里,Keli,2,2
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,好殺的,乞都阿赤,kiduγ̇ači,4,4
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,我行,納馬,Nama,2,2
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,幾時,客里,keli,2,2
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,名,脫黑脫阿,Toγtoγ̇a,4,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,師公,孛額,böġe,2,2
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,囘囘,撒兒塔黑臣,Sartaγčin,5,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,羊的,豁你訥,qonin-u,3,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,續着,主卜赤周,žübčižü,4,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,言語每的,兀格孫,üges-ün,3,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,計量,阿兒合思,arγas,4,2
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,可覺了,兀合黑荅罷,uqaγdaba,5,4
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,厮殺的,合惕忽勒都阿訥,Qadqulduγ̇an-u,7,5
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,頭每,帖里兀惕,teriġüd,4,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,厮殺的,合惕忽勒都灰,qadqulduqui,6,4
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,旄纛,禿黑,tuγ,2,1
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,立起您,孛思合惕渾,bosγadq̇un,5,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,敎肥了您,塔兒忽剌兀魯惕渾,tarγulaγ̇uludqun,8,6
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,囘時,合里灰突兒,qariqui-dur,5,4
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,人名,速格該者兀,Sügegei-Žeġü-,5,5
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,的,訥,n-ü,1,1
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,人名行,脫斡鄰勒突兒,Toγ̇oril-dur,6,4
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,去的,斡惕忽,Odqu,3,2
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,人名行,阿兒孩牙察,Arγai-ača,5,4
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,落後了有,豁綽兒出爲,qočorčuγ̇ul,5,4
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,人名,阿剌孩,Araγai,3,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,去了,斡都阿,oduγ̇ad,3,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,海子名,巴勒渚納,Balžuna,4,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,海子,納浯兒,naγ̇ur,3,2
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,下的時,保兀灰突兒,baγ̇uqui-dur,5,4
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,人名,搠斡思察罕,Soγ̇os-Čaγan,5,4
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,種,豁魯剌思,Qorulas,4,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,相遇着了,兀赤剌勒都罷,učirlalduba,6,5
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,鬭,不勒罕,bulγan,3,2
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,種的,汪古敦,Öṅgüd-ü,3,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,人名處,阿剌忽失的吉惕忽里荅察,Alaqu-Šidigid-Quri-dāča,11,10
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,人名,阿三,Asan,2,2
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,種,撒兒塔黑台,Sartaγtai,5,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,駱馳有的,鐵篾額禿,temeġetü,4,4
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,羯羊,亦兒格思,irges,4,2
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,趕着,躂兀周,daγ̇užu,3,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,河名,額洏古捏,Ergüne,4,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,貂鼠每,不合惕,buluγad,3,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,靑鼠每,客列門,keremüd,3,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,買着,忽荅勒都周,qudaldužu,5,4
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,水名,巴泐渚納,Balžuna,4,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,飮,兀速闌,usulan,3,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,入時,斡羅灰突兒,oroqui-dur,5,4
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,遇着了,兀赤剌罷,učiraba,4,4
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,人名,也古,Jekü,2,2
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,人名,也松格,Jesüṅge,3,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,人名等,禿忽壇,Tuqu-tan,3,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,罄身,別耶思,bejes,3,2
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,伴當每領着自的行,那可的耶里顏,nököd-jer-jen,6,4
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,兄自的行,阿合余安,aqa-juγ̇an,4,4
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,山名的,合剌溫礩都訥,Qaraγ̇un-Židun-u,6,6
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,嶺每,你路矹惕,niruγ̇ud,4,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,緣着,乞古里周,kigürižü,4,4
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,生皮,失里,širi,2,2
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,筋,失兒不孫,širbusun,4,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,喫着,亦絰周,idežü,3,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,行了,迓步阿惕,jabuγ̇ad,4,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,水名行,巴勒渚納荅,Balžuna-da,5,4
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,相合了,捏亦列罷,neilebe,4,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,人名行,合撒里,Qasar-i,3,3
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,敎來了,亦列兀魯惕,ireġülüġed,5,5
c19_yin_yi_meng_wen_yuan_chao_mi_shi_juan_liu_3.xhtml,差咱,亦列牙,ileje,3,3
